Date / Time	Easting	Northing	Depth
07/05/2006 13:07:45.167	702291.3100	4142917.8500	3.9000
07/05/2006 13:07:45.500	702291.0200	4142917.3300	3.8200
07/05/2006 13:07:45.667	702290.8800	4142917.0800	3.7900
07/05/2006 13:07:45.833	702290.7400	4142916.8200	3.7900
07/05/2006 13:07:46.000	702290.6000	4142916.5600	3.7600
07/05/2006 13:07:46.167	702290.4500	4142916.2800	3.7900
07/05/2006 13:07:46.333	702290.3100	4142916.0000	3.7600
07/05/2006 13:07:46.500	702290.1700	4142915.7200	3.7400
07/05/2006 13:07:46.667	702290.0200	4142915.4400	3.7600
07/05/2006 13:07:46.833	702289.8800	4142915.1600	3.7600
07/05/2006 13:07:47.000	702289.7400	4142914.8800	3.7600
07/05/2006 13:07:47.286	702289.6300	4142914.6200	3.7300
07/05/2006 13:07:48.429	702289.1900	4142913.5800	3.4900
07/05/2006 13:07:48.714	702289.0800	4142913.3200	3.4900
07/05/2006 13:07:49.000	702288.9700	4142913.0600	3.4600
07/05/2006 13:07:49.000	702288.8200	4142912.6600	3.4900
07/05/2006 13:07:49.000	702288.6700	4142912.2600	3.5200
07/05/2006 13:07:49.000	702288.5100	4142911.8500	3.5100
07/05/2006 13:07:49.000	702288.3600	4142911.4500	3.5100
07/05/2006 13:07:49.000	702288.2100	4142911.0400	3.4600
07/05/2006 13:07:49.286	702288.1000	4142910.7500	3.5200
07/05/2006 13:07:49.571	702287.9900	4142910.4500	3.4900
07/05/2006 13:07:50.143	702287.7700	4142909.8500	3.6200
07/05/2006 13:07:51.167	702286.3900	4142906.5900	3.8700
07/05/2006 13:07:52.167	702285.5400	4142904.5800	3.9300
07/05/2006 13:07:52.333	702285.3900	4142904.2400	3.9300
07/05/2006 13:07:52.500	702285.2500	4142903.8900	3.9000
07/05/2006 13:07:52.667	702285.1000	4142903.5400	3.9300
07/05/2006 13:07:52.833	702284.9500	4142903.2000	3.9600
07/05/2006 13:07:58.857	702279.3700	4142891.7100	5.4400
07/05/2006 13:07:59.143	702279.2400	4142891.4100	5.4700
07/05/2006 13:07:59.429	702279.1000	4142891.1100	5.4700
07/05/2006 13:07:59.714	702278.9600	4142890.8100	5.4400
07/05/2006 13:08:00.000	702278.8300	4142890.5000	5.4700
07/05/2006 13:08:00.000	702278.6200	4142890.0800	5.4700
07/05/2006 13:08:00.000	702278.4200	4142889.6500	5.4700
07/05/2006 13:08:00.000	702278.2100	4142889.2300	5.5000
07/05/2006 13:08:00.000	702278.0100	4142888.8000	5.5200
07/05/2006 13:08:00.000	702277.8100	4142888.3800	5.6000
07/05/2006 13:08:01.000	702276.6900	4142886.2500	5.6100
07/05/2006 13:08:01.167	702276.4900	4142885.9100	5.6000
07/05/2006 13:08:01.333	702276.2900	4142885.5600	5.6300
07/05/2006 13:08:01.833	702275.7000	4142884.5200	5.5800
07/05/2006 13:08:02.167	702275.2900	4142883.8400	5.6300
07/05/2006 13:08:02.333	702275.0800	4142883.5000	5.6300
07/05/2006 13:08:02.500	702274.8700	4142883.1600	5.6600
07/05/2006 13:08:03.000	702274.2400	4142882.1500	5.5500
07/05/2006 13:08:04.000	702272.8200	4142880.3000	5.6900
07/05/2006 13:08:04.167	702272.6000	4142879.9900	5.7200
07/05/2006 13:08:05.167	702271.2200	4142878.1700	5.6900
07/05/2006 13:08:05.500	702270.7500	4142877.5800	5.7700
07/05/2006 13:08:06.167	702269.8000	4142876.4200	5.7200
07/05/2006 13:08:06.333	702269.5500	4142876.1400	5.7100
07/05/2006 13:08:07.000	702268.5600	4142875.0300	5.7200
07/05/2006 13:08:07.571	702268.1300	4142874.5900	5.8000
07/05/2006 13:08:10.286	702263.7400	4142870.3700	5.5400
07/05/2006 13:08:10.571	702263.5000	4142870.1800	5.4900
07/05/2006 13:08:10.857	702263.2600	4142869.9900	5.4300
07/05/2006 13:08:11.429	702262.7900	4142869.6200	5.4900
07/05/2006 13:08:11.714	702262.5500	4142869.4300	5.4300
07/05/2006 13:08:12.000	702262.3100	4142869.2400	5.4100
07/05/2006 13:08:12.000	702261.9600	4142869.0000	5.4100
07/05/2006 13:08:12.000	702261.6000	4142868.7500	5.3200
07/05/2006 13:08:12.000	702261.2500	4142868.5100	5.3000
07/05/2006 13:08:12.000	702260.8900	4142868.2700	5.3000
07/05/2006 13:08:12.000	702260.5400	4142868.0200	5.2500
07/05/2006 13:08:13.500	702257.8000	4142866.1400	5.2500
07/05/2006 13:08:13.667	702257.4800	4142865.9400	5.2500
07/05/2006 13:08:13.833	702257.1600	4142865.7400	5.2500
07/05/2006 13:08:14.000	702256.8400	4142865.5400	5.2500
07/05/2006 13:08:14.167	702256.5100	4142865.3600	5.2200
07/05/2006 13:08:14.833	702255.1800	4142864.6600	5.0800
07/05/2006 13:08:15.000	702254.8500	4142864.4800	5.0800
07/05/2006 13:08:15.167	702254.5300	4142864.3100	5.0500
07/05/2006 13:08:16.333	702252.2600	4142863.2100	5.1900
07/05/2006 13:08:18.000	702249.2300	4142862.0100	5.0200
07/05/2006 13:08:18.167	702248.9600	4142861.9000	5.0000
07/05/2006 13:08:18.333	702248.7000	4142861.7900	5.0000
07/05/2006 13:08:18.833	702247.9000	4142861.4600	5.0200
07/05/2006 13:08:19.000	702247.6300	4142861.3500	5.0200
07/05/2006 13:08:19.167	702247.3600	4142861.2800	5.0500
07/05/2006 13:08:20.000	702246.0200	4142860.9500	5.0500
07/05/2006 13:08:20.571	702245.5600	4142860.8800	4.9700
07/05/2006 13:08:21.429	702244.8700	4142860.7800	4.8000
07/05/2006 13:08:21.714	702244.6400	4142860.7400	4.8000
07/05/2006 13:08:22.167	702242.6300	4142860.5200	4.8000
07/05/2006 13:08:22.833	702241.6000	4142860.4100	4.7500
07/05/2006 13:08:23.000	702241.3400	4142860.3900	4.7500
07/05/2006 13:08:23.667	702240.2500	4142860.3400	4.6100
07/05/2006 13:08:23.833	702239.9800	4142860.3300	4.5800
07/05/2006 13:08:24.000	702239.7000	4142860.3200	4.5800
07/05/2006 13:08:24.167	702239.4200	4142860.3100	4.6100
07/05/2006 13:08:24.333	702239.1400	4142860.3000	4.6400
07/05/2006 13:08:24.833	702238.3100	4142860.2700	4.6100
07/05/2006 13:08:25.333	702237.4600	4142860.2700	4.4900
07/05/2006 13:08:25.500	702237.1800	4142860.2700	4.5000
07/05/2006 13:08:25.667	702236.8900	4142860.2800	4.5200
07/05/2006 13:08:25.833	702236.6100	4142860.2800	4.4900
07/05/2006 13:08:26.000	702236.3200	4142860.2900	4.5200
07/05/2006 13:08:26.667	702235.2000	4142860.3900	4.4500
07/05/2006 13:08:26.833	702234.9100	4142860.4100	4.4500
07/05/2006 13:08:27.000	702234.6300	4142860.4400	4.4700
07/05/2006 13:08:27.286	702234.3900	4142860.4500	4.5200
07/05/2006 13:08:27.571	702234.1400	4142860.4700	4.5200
07/05/2006 13:08:27.857	702233.9000	4142860.4800	4.5200
07/05/2006 13:08:28.143	702233.6600	4142860.4900	4.5200
07/05/2006 13:08:28.429	702233.4100	4142860.5100	4.5500
07/05/2006 13:08:28.714	702233.1700	4142860.5200	4.6100
07/05/2006 13:08:29.000	702232.9300	4142860.5300	4.6400
07/05/2006 13:08:29.000	702232.6100	4142860.5600	4.6100
07/05/2006 13:08:29.000	702232.3000	4142860.5900	4.6400
07/05/2006 13:08:29.000	702231.9900	4142860.6200	4.4700
07/05/2006 13:08:29.000	702231.6700	4142860.6500	4.4900
07/05/2006 13:08:29.000	702231.3600	4142860.6900	4.5200
07/05/2006 13:08:30.000	702229.7900	4142860.8700	4.6100
07/05/2006 13:08:30.167	702229.5300	4142860.9000	4.6400
07/05/2006 13:08:31.000	702228.2600	4142861.0300	4.6600
07/05/2006 13:08:31.167	702228.0100	4142861.0700	4.6600
07/05/2006 13:08:31.500	702227.5100	4142861.1400	4.6100
07/05/2006 13:08:31.667	702227.2500	4142861.1800	4.6400
07/05/2006 13:08:31.833	702227.0000	4142861.2200	4.6600
07/05/2006 13:08:32.000	702226.7500	4142861.2500	4.6900
07/05/2006 13:08:32.167	702226.5000	4142861.2800	4.6900
07/05/2006 13:08:32.333	702226.2600	4142861.3000	4.6900
07/05/2006 13:08:32.500	702226.0100	4142861.3200	4.7200
07/05/2006 13:08:33.571	702224.8500	4142861.4100	4.9700
07/05/2006 13:08:33.857	702224.6400	4142861.4300	4.9400
07/05/2006 13:08:34.143	702224.4300	4142861.4500	4.9400
07/05/2006 13:08:34.429	702224.2200	4142861.4600	4.9400
07/05/2006 13:08:35.000	702223.8000	4142861.4900	5.0700
07/05/2006 13:08:35.000	702223.5000	4142861.5000	5.0700
07/05/2006 13:08:35.000	702223.2000	4142861.5000	5.1300
07/05/2006 13:08:35.000	702222.9000	4142861.5100	5.1700
07/05/2006 13:08:35.000	702222.6000	4142861.5100	4.7800
07/05/2006 13:08:35.000	702222.3000	4142861.5200	4.8400
07/05/2006 13:08:35.833	702221.0600	4142861.4500	4.8900
07/05/2006 13:08:37.000	702219.3100	4142861.5400	5.1400
07/05/2006 13:08:37.167	702219.0500	4142861.5500	5.1400
07/05/2006 13:08:37.333	702218.8000	4142861.5600	5.1400
07/05/2006 13:08:37.500	702218.5500	4142861.5700	5.1400
07/05/2006 13:08:38.000	702217.8000	4142861.6100	5.0500
07/05/2006 13:08:38.167	702217.5500	4142861.6000	5.0200
07/05/2006 13:08:38.333	702217.3000	4142861.5800	5.0200
07/05/2006 13:08:38.667	702216.8100	4142861.5500	5.0800
07/05/2006 13:08:38.833	702216.5600	4142861.5300	5.0800
07/05/2006 13:08:39.000	702216.3100	4142861.5200	5.0800
07/05/2006 13:08:39.333	702215.7900	4142861.5200	5.1600
07/05/2006 13:08:39.500	702215.5300	4142861.5200	5.1300
07/05/2006 13:08:39.667	702215.2700	4142861.5300	5.1300
07/05/2006 13:08:39.833	702215.0100	4142861.5300	5.1000
07/05/2006 13:08:40.167	702214.4800	4142861.5300	5.0800
07/05/2006 13:08:41.000	702213.1100	4142861.5100	5.1900
07/05/2006 13:08:41.167	702212.8300	4142861.5000	5.1900
07/05/2006 13:08:41.667	702212.0000	4142861.4900	5.3000
07/05/2006 13:08:41.833	702211.7200	4142861.4800	5.3300
07/05/2006 13:08:42.500	702210.5800	4142861.4900	5.4600
07/05/2006 13:08:42.667	702210.2900	4142861.4900	5.4600
07/05/2006 13:08:42.833	702210.0000	4142861.4900	5.4600
07/05/2006 13:08:43.167	702209.4200	4142861.5100	5.5100
07/05/2006 13:08:44.571	702207.4700	4142861.6700	5.7900
07/05/2006 13:08:44.857	702207.2200	4142861.7100	5.8200
07/05/2006 13:08:45.143	702206.9600	4142861.7400	5.8800
07/05/2006 13:08:46.000	702206.2000	4142861.8500	6.0100
07/05/2006 13:08:46.000	702205.8800	4142861.9100	6.0100
07/05/2006 13:08:46.000	702205.5500	4142861.9700	5.9600
07/05/2006 13:08:46.000	702205.2300	4142862.0300	5.9600
07/05/2006 13:08:46.000	702204.9100	4142862.0900	5.9800
07/05/2006 13:08:46.000	702204.5800	4142862.1500	6.0100
07/05/2006 13:08:46.571	702204.1300	4142862.2600	6.1500
07/05/2006 13:08:46.857	702203.9100	4142862.3200	6.1800
07/05/2006 13:08:47.143	702203.6800	4142862.3700	6.1800
07/05/2006 13:08:47.429	702203.4600	4142862.4300	6.1800
07/05/2006 13:08:47.714	702203.2300	4142862.4800	6.2100
07/05/2006 13:08:48.000	702203.0100	4142862.5400	6.1800
07/05/2006 13:08:48.000	702202.7000	4142862.6100	6.2100
07/05/2006 13:08:48.000	702202.4000	4142862.6900	6.1500
07/05/2006 13:08:48.000	702202.0900	4142862.7700	6.1500
07/05/2006 13:08:48.000	702201.7900	4142862.8500	6.1500
07/05/2006 13:08:48.000	702201.4800	4142862.9300	6.1500
07/05/2006 13:08:48.167	702201.2200	4142862.9900	6.1800
07/05/2006 13:08:48.333	702200.9700	4142863.0500	6.1800
07/05/2006 13:08:48.500	702200.7100	4142863.1100	6.2100
07/05/2006 13:08:48.667	702200.4600	4142863.1700	6.1800
07/05/2006 13:08:48.833	702200.2000	4142863.2300	6.2100
07/05/2006 13:08:49.286	702199.7400	4142863.3700	6.2900
07/05/2006 13:08:49.571	702199.5300	4142863.4400	6.3200
07/05/2006 13:08:49.857	702199.3200	4142863.5100	6.3500
07/05/2006 13:08:50.143	702199.1200	4142863.5800	6.3500
07/05/2006 13:08:50.429	702198.9100	4142863.6500	6.3500
07/05/2006 13:08:50.714	702198.7000	4142863.7200	6.3500
07/05/2006 13:08:51.000	702198.4900	4142863.7900	6.3700
07/05/2006 13:08:51.000	702198.2100	4142863.8900	6.4200
07/05/2006 13:08:51.000	702197.9200	4142863.9900	6.4500
07/05/2006 13:08:51.000	702197.6400	4142864.0900	6.5300
07/05/2006 13:08:51.000	702197.3500	4142864.1900	6.5600
07/05/2006 13:08:51.000	702197.0700	4142864.2900	6.6200
07/05/2006 13:08:52.667	702194.7500	4142865.0300	6.7300
07/05/2006 13:08:52.833	702194.5200	4142865.1100	6.7300
07/05/2006 13:08:53.000	702194.2900	4142865.1800	6.7300
07/05/2006 13:08:53.167	702194.0600	4142865.2400	6.7300
07/05/2006 13:08:53.333	702193.8300	4142865.3000	6.7300
07/05/2006 13:08:53.500	702193.6000	4142865.3600	6.7300
07/05/2006 13:08:53.667	702193.3700	4142865.4200	6.7300
07/05/2006 13:08:53.833	702193.1500	4142865.4800	6.7000
07/05/2006 13:08:54.000	702192.9200	4142865.5400	6.7000
07/05/2006 13:08:54.167	702192.6800	4142865.6000	6.6700
07/05/2006 13:08:54.333	702192.4500	4142865.6500	6.7000
07/05/2006 13:08:55.833	702190.3400	4142866.1400	6.3700
07/05/2006 13:08:56.000	702190.1000	4142866.2000	6.3600
07/05/2006 13:08:56.167	702189.8600	4142866.2500	6.3600
07/05/2006 13:08:56.333	702189.6200	4142866.3100	6.3400
07/05/2006 13:08:56.500	702189.3800	4142866.3600	6.3200
07/05/2006 13:08:56.667	702189.1400	4142866.4200	6.2900
07/05/2006 13:08:56.833	702188.9000	4142866.4700	6.3200
07/05/2006 13:08:58.000	702187.2000	4142866.7900	6.2100
07/05/2006 13:08:58.167	702186.9500	4142866.8500	6.1800
07/05/2006 13:08:58.333	702186.7000	4142866.9000	6.2100
07/05/2006 13:08:58.500	702186.4500	4142866.9500	6.1800
07/05/2006 13:08:58.667	702186.1900	4142867.0000	6.2100
07/05/2006 13:08:58.833	702185.9400	4142867.0500	6.2400
07/05/2006 13:08:59.286	702185.4700	4142867.1700	6.3200
07/05/2006 13:08:59.571	702185.2500	4142867.2400	6.3500
07/05/2006 13:08:59.857	702185.0200	4142867.3100	6.3700
07/05/2006 13:09:00.143	702184.8000	4142867.3700	6.3700
07/05/2006 13:09:00.429	702184.5800	4142867.4400	6.3600
07/05/2006 13:09:00.714	702184.3500	4142867.5000	6.3400
07/05/2006 13:09:01.000	702184.1300	4142867.5700	6.3500
07/05/2006 13:09:01.000	702183.8200	4142867.6700	6.3200
07/05/2006 13:09:01.000	702183.5100	4142867.7600	6.3200
07/05/2006 13:09:01.000	702183.2000	4142867.8600	6.2900
07/05/2006 13:09:01.000	702182.8900	4142867.9500	6.2700
07/05/2006 13:09:01.000	702182.5700	4142868.0500	6.2600
07/05/2006 13:09:01.857	702181.9300	4142868.2100	6.1500
07/05/2006 13:09:02.143	702181.7200	4142868.2600	6.1200
07/05/2006 13:09:02.429	702181.5000	4142868.3100	6.1000
07/05/2006 13:09:02.714	702181.2900	4142868.3600	6.1000
07/05/2006 13:09:03.000	702181.0700	4142868.4200	6.0400
07/05/2006 13:09:03.000	702180.7900	4142868.4900	5.9800
07/05/2006 13:09:03.000	702180.5000	4142868.5700	5.9600
07/05/2006 13:09:03.000	702180.2100	4142868.6500	5.9300
07/05/2006 13:09:03.000	702179.9200	4142868.7300	5.9300
07/05/2006 13:09:03.000	702179.6300	4142868.8100	5.8500
07/05/2006 13:09:05.333	702176.4100	4142869.8500	5.4600
07/05/2006 13:09:05.500	702176.1800	4142869.9200	5.4600
07/05/2006 13:09:06.500	702174.7900	4142870.4100	5.3800
07/05/2006 13:09:06.667	702174.5600	4142870.4900	5.3800
07/05/2006 13:09:06.833	702174.3300	4142870.5800	5.3800
07/05/2006 13:09:07.167	702173.8800	4142870.7600	5.4600
07/05/2006 13:09:07.333	702173.6600	4142870.8500	5.4800
07/05/2006 13:09:07.500	702173.4400	4142870.9400	5.4900
07/05/2006 13:09:07.667	702173.2200	4142871.0300	5.5300
07/05/2006 13:09:07.833	702172.9900	4142871.1300	5.5100
07/05/2006 13:09:08.167	702172.5500	4142871.3000	5.4300
07/05/2006 13:09:08.333	702172.3200	4142871.3900	5.4300
07/05/2006 13:09:08.500	702172.1000	4142871.4700	5.4300
07/05/2006 13:09:08.667	702171.8700	4142871.5600	5.4400
07/05/2006 13:09:09.000	702171.4200	4142871.7300	5.4700
07/05/2006 13:09:09.167	702171.2000	4142871.8100	5.4700
07/05/2006 13:09:10.167	702169.8400	4142872.3300	5.2500
07/05/2006 13:09:10.333	702169.6100	4142872.4200	5.2300
07/05/2006 13:09:10.500	702169.3700	4142872.5200	5.2000
07/05/2006 13:09:10.667	702169.1400	4142872.6100	5.2200
07/05/2006 13:09:10.833	702168.9100	4142872.7100	5.2000
07/05/2006 13:09:11.000	702168.6800	4142872.8000	5.2200
07/05/2006 13:09:11.167	702168.4400	4142872.9100	5.2000
07/05/2006 13:09:11.333	702168.1900	4142873.0100	5.2200
07/05/2006 13:09:11.500	702167.9500	4142873.1200	5.2000
07/05/2006 13:09:11.833	702167.4600	4142873.3300	5.2800
07/05/2006 13:09:12.000	702167.2200	4142873.4300	5.2500
07/05/2006 13:09:12.286	702167.0200	4142873.5200	5.2300
07/05/2006 13:09:12.571	702166.8200	4142873.6000	5.2500
07/05/2006 13:09:12.857	702166.6100	4142873.6800	5.2800
07/05/2006 13:09:13.143	702166.4100	4142873.7600	5.2800
07/05/2006 13:09:13.429	702166.2100	4142873.8500	5.3000
07/05/2006 13:09:13.714	702166.0000	4142873.9300	5.3300
07/05/2006 13:09:14.000	702165.8000	4142874.0100	5.3300
07/05/2006 13:09:14.167	702165.5700	4142874.1200	5.3300
07/05/2006 13:09:14.333	702165.3300	4142874.2300	5.3000
07/05/2006 13:09:14.500	702165.0900	4142874.3500	5.3000
07/05/2006 13:09:14.667	702164.8600	4142874.4600	5.3000
07/05/2006 13:09:14.833	702164.6200	4142874.5700	5.3300
07/05/2006 13:09:15.000	702164.3800	4142874.6800	5.3300
07/05/2006 13:09:15.000	702164.0900	4142874.8200	5.3000
07/05/2006 13:09:15.000	702163.8100	4142874.9600	5.3000
07/05/2006 13:09:15.000	702163.5200	4142875.1000	5.3000
07/05/2006 13:09:15.000	702163.2300	4142875.2400	5.3000
07/05/2006 13:09:15.000	702162.9400	4142875.3800	5.3300
07/05/2006 13:09:15.167	702162.7100	4142875.5000	5.3600
07/05/2006 13:09:15.333	702162.4800	4142875.6200	5.3600
07/05/2006 13:09:15.500	702162.2400	4142875.7400	5.3600
07/05/2006 13:09:15.667	702162.0100	4142875.8600	5.3600
07/05/2006 13:09:15.833	702161.7800	4142875.9800	5.3600
07/05/2006 13:09:16.000	702161.5400	4142876.1000	5.3900
07/05/2006 13:09:16.333	702161.0900	4142876.3600	5.4400
07/05/2006 13:09:16.500	702160.8700	4142876.4800	5.4400
07/05/2006 13:09:16.667	702160.6400	4142876.6100	5.4100
07/05/2006 13:09:16.833	702160.4100	4142876.7400	5.4100
07/05/2006 13:09:17.000	702160.1900	4142876.8600	5.4400
07/05/2006 13:09:17.167	702159.9700	4142877.0000	5.4400
07/05/2006 13:09:17.333	702159.7500	4142877.1300	5.4400
07/05/2006 13:09:17.500	702159.5400	4142877.2600	5.4100
07/05/2006 13:09:17.667	702159.3200	4142877.4000	5.4100
07/05/2006 13:09:17.833	702159.1000	4142877.5300	5.4100
07/05/2006 13:09:18.000	702158.8800	4142877.6600	5.3900
07/05/2006 13:09:18.286	702158.7000	4142877.7800	5.4100
07/05/2006 13:09:18.571	702158.5100	4142877.9100	5.4100
07/05/2006 13:09:19.143	702158.1500	4142878.1500	5.3300
07/05/2006 13:09:19.429	702157.9600	4142878.2700	5.3900
07/05/2006 13:09:19.714	702157.7800	4142878.4000	5.4100
07/05/2006 13:09:20.000	702157.5900	4142878.5200	5.4700
07/05/2006 13:09:20.000	702157.3400	4142878.6800	5.4700
07/05/2006 13:09:20.000	702157.0900	4142878.8400	5.4700
07/05/2006 13:09:20.000	702156.8400	4142879.0100	5.4400
07/05/2006 13:09:20.000	702156.6000	4142879.1700	5.4400
07/05/2006 13:09:20.000	702156.3500	4142879.3300	5.4700
07/05/2006 13:09:20.167	702156.1400	4142879.4600	5.5000
07/05/2006 13:09:20.333	702155.9400	4142879.5900	5.5200
07/05/2006 13:09:20.500	702155.7300	4142879.7200	5.5000
07/05/2006 13:09:20.667	702155.5200	4142879.8500	5.5200
07/05/2006 13:09:20.833	702155.3200	4142879.9800	5.5200
07/05/2006 13:09:21.000	702155.1100	4142880.1200	5.5000
07/05/2006 13:09:21.250	702154.9600	4142880.2000	5.5200
07/05/2006 13:09:21.500	702154.8100	4142880.2900	5.5200
07/05/2006 13:09:21.750	702154.6600	4142880.3800	5.5000
07/05/2006 13:09:22.000	702154.5100	4142880.4700	5.4700
07/05/2006 13:09:22.250	702154.3600	4142880.5500	5.5000
07/05/2006 13:09:22.500	702154.2100	4142880.6400	5.5000
07/05/2006 13:09:22.750	702154.0600	4142880.7300	5.5000
07/05/2006 13:09:23.000	702153.9200	4142880.8200	5.5000
07/05/2006 13:09:23.000	702153.6200	4142880.9800	5.5000
07/05/2006 13:09:23.000	702153.3300	4142881.1500	5.5000
07/05/2006 13:09:23.000	702153.0400	4142881.3100	5.5200
07/05/2006 13:09:23.000	702152.7500	4142881.4800	5.5200
07/05/2006 13:09:23.167	702152.5700	4142881.5800	5.5000
07/05/2006 13:09:23.333	702152.3800	4142881.6900	5.5000
07/05/2006 13:09:23.500	702152.2000	4142881.7900	5.4700
07/05/2006 13:09:23.667	702152.0200	4142881.8900	5.4400
07/05/2006 13:09:24.333	702151.3100	4142882.3000	5.2800
07/05/2006 13:09:24.667	702150.9600	4142882.4900	5.2200
07/05/2006 13:09:25.000	702150.6000	4142882.6900	5.1400
07/05/2006 13:09:25.167	702150.4400	4142882.7800	5.1100
07/05/2006 13:09:25.333	702150.2700	4142882.8700	5.0800
07/05/2006 13:09:26.333	702149.2900	4142883.4000	4.8400
07/05/2006 13:09:26.667	702148.9600	4142883.5900	4.7800
07/05/2006 13:09:26.833	702148.8000	4142883.6800	4.7500
07/05/2006 13:09:27.000	702148.6400	4142883.7800	4.7500
07/05/2006 13:09:27.167	702148.4900	4142883.8900	4.7500
07/05/2006 13:09:27.500	702148.1800	4142884.1000	4.7000
07/05/2006 13:09:27.667	702148.0200	4142884.2100	4.6700
07/05/2006 13:09:27.833	702147.8700	4142884.3200	4.6700
07/05/2006 13:09:28.167	702147.5800	4142884.5500	4.5900
07/05/2006 13:09:28.333	702147.4500	4142884.6700	4.6100
07/05/2006 13:09:29.000	702146.9000	4142885.1400	4.4500
07/05/2006 13:09:29.333	702146.6600	4142885.3700	4.3700
07/05/2006 13:09:29.667	702146.4100	4142885.6000	4.3200
07/05/2006 13:09:35.571	702140.2300	4142892.0100	2.8500
07/05/2006 13:09:36.429	702139.5900	4142892.6400	3.0000
07/05/2006 13:09:36.714	702139.3700	4142892.8500	3.0000
07/05/2006 13:09:39.667	702133.5900	4142898.8300	2.9900
07/05/2006 13:09:40.500	702132.3300	4142900.1800	2.7900
07/05/2006 13:09:40.667	702132.0700	4142900.4500	2.7900
07/05/2006 13:09:50.167	702119.7600	4142915.5000	5.1600
07/05/2006 13:09:50.500	702119.3900	4142916.0000	5.1000
07/05/2006 13:09:51.833	702117.9000	4142917.9700	5.2700
07/05/2006 13:09:52.000	702117.7200	4142918.2200	5.2700
07/05/2006 13:09:52.167	702117.5600	4142918.4500	5.2400
07/05/2006 13:09:52.333	702117.4000	4142918.6800	5.2100
07/05/2006 13:09:52.500	702117.2400	4142918.9200	5.2400
07/05/2006 13:09:52.667	702117.0800	4142919.1500	5.2200
07/05/2006 13:09:53.000	702116.7700	4142919.6200	5.2700
07/05/2006 13:09:53.167	702116.6100	4142919.8400	5.2700
07/05/2006 13:09:53.500	702116.2900	4142920.2700	5.2500
07/05/2006 13:09:53.833	702115.9700	4142920.7000	5.1900
07/05/2006 13:09:54.000	702115.8100	4142920.9200	5.1900
07/05/2006 13:09:54.167	702115.6600	4142921.1400	5.1900
07/05/2006 13:09:54.333	702115.5100	4142921.3600	5.1900
07/05/2006 13:09:54.500	702115.3600	4142921.5800	5.2200
07/05/2006 13:09:54.667	702115.2000	4142921.7900	5.1900
07/05/2006 13:09:55.000	702114.9000	4142922.2300	5.2500
07/05/2006 13:09:55.167	702114.7600	4142922.4500	5.2500
07/05/2006 13:09:55.333	702114.6200	4142922.6700	5.2200
07/05/2006 13:09:55.667	702114.3400	4142923.1100	5.2800
07/05/2006 13:09:55.833	702114.1900	4142923.3300	5.2700
07/05/2006 13:09:56.000	702114.0500	4142923.5500	5.2800
07/05/2006 13:09:56.167	702113.9100	4142923.7900	5.3000
07/05/2006 13:09:56.500	702113.6300	4142924.2600	5.3500
07/05/2006 13:09:56.667	702113.4900	4142924.4900	5.3200
07/05/2006 13:09:56.833	702113.3500	4142924.7300	5.2800
07/05/2006 13:09:57.333	702112.8700	4142925.4600	5.1900
07/05/2006 13:09:57.500	702112.7100	4142925.7100	5.1900
07/05/2006 13:09:57.667	702112.5400	4142925.9500	5.1600
07/05/2006 13:09:58.000	702112.2000	4142926.4500	5.1000
07/05/2006 13:09:58.333	702111.9200	4142926.8500	5.0800
07/05/2006 13:09:58.500	702111.7800	4142927.0500	5.0500
07/05/2006 13:09:58.667	702111.6400	4142927.2600	5.0500
07/05/2006 13:09:58.833	702111.5000	4142927.4600	5.0200
07/05/2006 13:09:59.000	702111.3600	4142927.6600	5.0500
07/05/2006 13:09:59.167	702111.2800	4142927.8000	5.0800
07/05/2006 13:09:59.333	702111.1900	4142927.9500	5.0800
07/05/2006 13:09:59.500	702111.1000	4142928.1000	5.0500
07/05/2006 13:09:59.667	702111.0100	4142928.2400	5.0500
07/05/2006 13:09:59.833	702110.9200	4142928.3900	5.0500
07/05/2006 13:10:00.000	702110.8400	4142928.5400	5.0800
07/05/2006 13:10:00.167	702110.7500	4142928.6600	5.1100
07/05/2006 13:10:00.333	702110.6700	4142928.7900	5.1300
07/05/2006 13:10:01.833	702109.8300	4142929.7200	4.9900
07/05/2006 13:10:02.833	702109.1600	4142930.1100	4.8800
07/05/2006 13:10:03.000	702109.0500	4142930.1700	4.8500
07/05/2006 13:10:03.167	702108.9300	4142930.2100	4.8500
07/05/2006 13:10:03.333	702108.8200	4142930.2500	4.8500
07/05/2006 13:10:09.000	702103.0700	4142930.5100	5.4300
07/05/2006 13:10:09.833	702101.9900	4142929.9700	5.2800
07/05/2006 13:10:10.000	702101.7800	4142929.8600	5.3000
07/05/2006 13:10:10.500	702101.0300	4142929.6900	5.3800
07/05/2006 13:10:11.333	702099.7900	4142929.3200	5.1900
07/05/2006 13:10:11.500	702099.5400	4142929.2300	5.1900
07/05/2006 13:10:11.667	702099.2900	4142929.1300	5.1900
07/05/2006 13:10:11.833	702099.0500	4142929.0300	5.1900
07/05/2006 13:10:12.000	702098.8000	4142928.9300	5.1900
07/05/2006 13:10:12.667	702097.8200	4142928.3800	5.0300
07/05/2006 13:10:12.833	702097.5800	4142928.2400	5.0300
07/05/2006 13:10:13.000	702097.3300	4142928.1000	5.0300
07/05/2006 13:10:13.167	702097.0600	4142927.9700	5.0300
