Date / Time	Easting	Northing	Depth
06/01/2001 01:09:11.500	728004.88	4138334.34	3.12
06/01/2001 01:09:11.667	728004.89	4138334.36	3.10
06/01/2001 01:09:11.833	728004.90	4138334.37	3.10
06/01/2001 01:09:12.000	728004.91	4138334.39	3.10
06/01/2001 01:09:12.143	728004.92	4138334.40	3.07
06/01/2001 01:09:12.286	728004.93	4138334.42	3.07
06/01/2001 01:09:12.429	728004.94	4138334.43	3.04
06/01/2001 01:09:12.571	728004.95	4138334.45	3.12
06/01/2001 01:09:12.714	728004.96	4138334.46	3.15
06/01/2001 01:09:12.857	728004.97	4138334.47	3.12
06/01/2001 01:09:13.000	728004.98	4138334.49	3.10
06/01/2001 01:09:13.200	728005.00	4138334.50	3.04
06/01/2001 01:09:13.400	728005.01	4138334.52	3.12
06/01/2001 01:09:13.600	728005.03	4138334.53	3.10
06/01/2001 01:09:13.800	728005.05	4138334.55	3.10
06/01/2001 01:09:14.000	728005.06	4138334.56	3.10
06/01/2001 01:09:14.167	728005.08	4138334.58	3.07
06/01/2001 01:09:14.333	728005.09	4138334.60	3.10
06/01/2001 01:09:14.500	728005.11	4138334.61	3.10
06/01/2001 01:09:14.667	728005.12	4138334.63	3.07
06/01/2001 01:09:14.833	728005.14	4138334.65	3.04
06/01/2001 01:09:15.000	728005.15	4138334.66	3.07
06/01/2001 01:09:15.167	728005.16	4138334.67	3.04
06/01/2001 01:09:15.333	728005.18	4138334.69	3.10
06/01/2001 01:09:15.500	728005.19	4138334.70	3.10
06/01/2001 01:09:15.667	728005.21	4138334.71	3.12
06/01/2001 01:09:15.833	728005.22	4138334.72	3.12
06/01/2001 01:09:16.000	728005.24	4138334.74	3.13
06/01/2001 01:09:16.167	728005.25	4138334.75	3.10
06/01/2001 01:09:16.333	728005.27	4138334.76	3.12
06/01/2001 01:09:16.500	728005.29	4138334.78	3.12
06/01/2001 01:09:16.667	728005.31	4138334.79	3.13
06/01/2001 01:09:16.833	728005.32	4138334.80	3.12
06/01/2001 01:09:17.000	728005.34	4138334.81	3.13
06/01/2001 01:09:17.167	728005.35	4138334.83	3.04
06/01/2001 01:09:17.333	728005.37	4138334.84	3.07
06/01/2001 01:09:17.500	728005.38	4138334.85	3.10
06/01/2001 01:09:17.667	728005.40	4138334.86	3.12
06/01/2001 01:09:17.833	728005.41	4138334.88	3.10
06/01/2001 01:09:18.000	728005.43	4138334.89	3.04
06/01/2001 01:09:18.143	728005.44	4138334.90	3.04
06/01/2001 01:09:18.286	728005.46	4138334.91	3.13
06/01/2001 01:09:18.429	728005.47	4138334.92	3.13
06/01/2001 01:09:18.571	728005.48	4138334.93	3.13
06/01/2001 01:09:18.714	728005.50	4138334.94	3.10
06/01/2001 01:09:18.857	728005.51	4138334.96	3.07
06/01/2001 01:09:19.000	728005.53	4138334.97	3.13
06/01/2001 01:09:19.200	728005.55	4138334.98	3.13
06/01/2001 01:09:19.400	728005.56	4138335.00	3.13
06/01/2001 01:09:19.600	728005.58	4138335.01	3.13
06/01/2001 01:09:19.800	728005.60	4138335.03	3.10
06/01/2001 01:09:20.000	728005.61	4138335.04	3.10
06/01/2001 01:09:20.167	728005.63	4138335.05	3.12
06/01/2001 01:09:20.333	728005.65	4138335.06	3.10
06/01/2001 01:09:20.500	728005.67	4138335.07	3.10
06/01/2001 01:09:20.667	728005.68	4138335.08	3.12
06/01/2001 01:09:20.833	728005.70	4138335.09	3.12
06/01/2001 01:09:21.000	728005.72	4138335.10	3.12
06/01/2001 01:09:21.167	728005.73	4138335.11	3.12
06/01/2001 01:09:21.333	728005.75	4138335.13	3.10
06/01/2001 01:09:21.500	728005.76	4138335.15	3.10
06/01/2001 01:09:21.667	728005.77	4138335.16	3.10
06/01/2001 01:09:21.833	728005.79	4138335.18	3.10
06/01/2001 01:09:22.000	728005.80	4138335.20	3.04
06/01/2001 01:09:22.167	728005.82	4138335.21	3.04
06/01/2001 01:09:22.333	728005.83	4138335.22	3.04
06/01/2001 01:09:22.500	728005.85	4138335.23	3.10
06/01/2001 01:09:22.667	728005.86	4138335.25	3.12
06/01/2001 01:09:22.833	728005.87	4138335.26	3.12
06/01/2001 01:09:23.000	728005.89	4138335.27	3.10
06/01/2001 01:09:23.167	728005.91	4138335.28	3.07
06/01/2001 01:09:23.333	728005.93	4138335.29	3.15
06/01/2001 01:09:23.500	728005.95	4138335.30	3.10
06/01/2001 01:09:23.667	728005.97	4138335.31	3.12
06/01/2001 01:09:23.833	728005.99	4138335.32	3.10
06/01/2001 01:09:24.000	728006.01	4138335.33	3.04
06/01/2001 01:09:24.167	728006.02	4138335.34	3.04
06/01/2001 01:09:24.333	728006.04	4138335.35	3.07
06/01/2001 01:09:24.500	728006.05	4138335.37	3.07
06/01/2001 01:09:24.667	728006.07	4138335.38	3.10
06/01/2001 01:09:24.833	728006.08	4138335.39	3.12
06/01/2001 01:09:25.000	728006.09	4138335.40	3.04
06/01/2001 01:09:25.167	728006.11	4138335.42	3.12
06/01/2001 01:09:25.333	728006.13	4138335.43	3.04
06/01/2001 01:09:25.500	728006.15	4138335.44	3.07
06/01/2001 01:09:25.667	728006.16	4138335.46	3.07
06/01/2001 01:09:25.833	728006.18	4138335.47	3.04
06/01/2001 01:09:26.000	728006.20	4138335.48	3.07
06/01/2001 01:09:26.143	728006.21	4138335.49	3.04
06/01/2001 01:09:26.286	728006.23	4138335.50	3.01
06/01/2001 01:09:26.429	728006.24	4138335.51	3.04
06/01/2001 01:09:26.571	728006.25	4138335.53	3.10
06/01/2001 01:09:26.714	728006.27	4138335.54	3.12
06/01/2001 01:09:26.857	728006.28	4138335.55	3.01
06/01/2001 01:09:27.000	728006.30	4138335.56	3.10
06/01/2001 01:09:27.200	728006.31	4138335.58	3.10
06/01/2001 01:09:27.400	728006.32	4138335.60	3.10
06/01/2001 01:09:27.600	728006.34	4138335.62	3.13
06/01/2001 01:09:27.800	728006.35	4138335.64	3.07
06/01/2001 01:09:28.000	728006.36	4138335.66	3.15
06/01/2001 01:09:28.167	728006.38	4138335.68	3.01
06/01/2001 01:09:28.333	728006.39	4138335.70	3.04
06/01/2001 01:09:28.500	728006.40	4138335.72	3.10
06/01/2001 01:09:28.667	728006.41	4138335.74	3.04
06/01/2001 01:09:28.833	728006.42	4138335.76	3.10
06/01/2001 01:09:29.000	728006.43	4138335.77	3.15
06/01/2001 01:09:29.143	728006.45	4138335.78	3.10
06/01/2001 01:09:29.286	728006.47	4138335.79	3.04
06/01/2001 01:09:29.429	728006.49	4138335.80	3.07
06/01/2001 01:09:29.571	728006.50	4138335.81	3.07
06/01/2001 01:09:29.714	728006.52	4138335.81	3.01
06/01/2001 01:09:29.857	728006.54	4138335.82	3.01
06/01/2001 01:09:30.000	728006.56	4138335.83	3.01
06/01/2001 01:09:30.200	728006.58	4138335.84	3.10
06/01/2001 01:09:30.400	728006.60	4138335.86	3.10
06/01/2001 01:09:30.600	728006.62	4138335.87	3.12
06/01/2001 01:09:30.800	728006.64	4138335.89	3.10
06/01/2001 01:09:31.000	728006.66	4138335.90	3.01
06/01/2001 01:09:31.167	728006.67	4138335.92	3.07
06/01/2001 01:09:31.333	728006.69	4138335.94	3.10
06/01/2001 01:09:31.500	728006.71	4138335.95	3.04
06/01/2001 01:09:31.667	728006.72	4138335.97	3.04
06/01/2001 01:09:31.833	728006.74	4138335.99	3.07
06/01/2001 01:09:32.000	728006.76	4138336.00	3.07
06/01/2001 01:09:32.167	728006.78	4138336.02	3.07
06/01/2001 01:09:32.333	728006.80	4138336.03	3.07
06/01/2001 01:09:32.500	728006.82	4138336.05	3.10
06/01/2001 01:09:32.667	728006.84	4138336.07	3.07
06/01/2001 01:09:32.833	728006.86	4138336.08	3.07
06/01/2001 01:09:33.000	728006.88	4138336.10	3.07
06/01/2001 01:09:33.167	728006.90	4138336.11	3.10
06/01/2001 01:09:33.333	728006.92	4138336.13	3.01
06/01/2001 01:09:33.500	728006.95	4138336.14	3.01
06/01/2001 01:09:33.667	728006.97	4138336.15	3.07
06/01/2001 01:09:33.833	728006.99	4138336.16	3.07
06/01/2001 01:09:34.000	728007.01	4138336.18	3.04
06/01/2001 01:09:34.143	728007.03	4138336.19	3.10
06/01/2001 01:09:34.286	728007.05	4138336.20	3.10
06/01/2001 01:09:34.429	728007.07	4138336.21	3.01
06/01/2001 01:09:34.571	728007.09	4138336.22	3.07
06/01/2001 01:09:34.714	728007.11	4138336.23	3.01
06/01/2001 01:09:34.857	728007.13	4138336.24	3.01
06/01/2001 01:09:35.000	728007.15	4138336.25	3.01
06/01/2001 01:09:35.200	728007.17	4138336.27	2.99
06/01/2001 01:09:35.400	728007.20	4138336.28	2.99
06/01/2001 01:09:35.600	728007.23	4138336.30	2.99
06/01/2001 01:09:35.800	728007.25	4138336.31	3.01
06/01/2001 01:09:36.000	728007.28	4138336.33	3.01
06/01/2001 01:09:36.167	728007.30	4138336.35	3.10
06/01/2001 01:09:36.333	728007.32	4138336.37	2.99
06/01/2001 01:09:36.500	728007.34	4138336.39	2.99
06/01/2001 01:09:36.667	728007.37	4138336.41	2.99
06/01/2001 01:09:36.833	728007.39	4138336.43	3.04
06/01/2001 01:09:37.000	728007.41	4138336.45	3.07
06/01/2001 01:09:37.143	728007.43	4138336.46	3.07
06/01/2001 01:09:37.286	728007.44	4138336.48	2.99
06/01/2001 01:09:37.429	728007.46	4138336.49	3.12
06/01/2001 01:09:37.571	728007.48	4138336.50	3.04
06/01/2001 01:09:37.714	728007.49	4138336.52	3.01
06/01/2001 01:09:37.857	728007.51	4138336.53	3.07
06/01/2001 01:09:38.000	728007.52	4138336.54	3.04
06/01/2001 01:09:38.200	728007.55	4138336.57	3.04
06/01/2001 01:09:38.400	728007.58	4138336.59	3.04
06/01/2001 01:09:38.600	728007.60	4138336.62	3.01
06/01/2001 01:09:38.800	728007.63	4138336.64	3.13
06/01/2001 01:09:39.000	728007.66	4138336.66	3.12
06/01/2001 01:09:39.167	728007.68	4138336.68	3.04
06/01/2001 01:09:39.333	728007.70	4138336.70	3.04
06/01/2001 01:09:39.500	728007.72	4138336.71	3.01
06/01/2001 01:09:39.667	728007.74	4138336.73	2.99
06/01/2001 01:09:39.833	728007.77	4138336.74	2.99
06/01/2001 01:09:40.000	728007.79	4138336.76	3.10
06/01/2001 01:09:40.167	728007.81	4138336.77	2.96
06/01/2001 01:09:40.333	728007.82	4138336.79	2.99
06/01/2001 01:09:40.500	728007.84	4138336.81	2.96
06/01/2001 01:09:40.667	728007.86	4138336.82	2.99
06/01/2001 01:09:40.833	728007.88	4138336.84	2.99
06/01/2001 01:09:41.000	728007.90	4138336.85	2.99
06/01/2001 01:09:41.167	728007.92	4138336.88	2.96
06/01/2001 01:09:41.333	728007.93	4138336.90	2.99
06/01/2001 01:09:41.500	728007.95	4138336.92	2.93
06/01/2001 01:09:41.667	728007.96	4138336.95	2.99
06/01/2001 01:09:41.833	728007.98	4138336.97	3.04
06/01/2001 01:09:42.000	728008.00	4138336.99	2.96
06/01/2001 01:09:42.167	728008.02	4138337.01	2.96
06/01/2001 01:09:42.333	728008.04	4138337.03	3.01
06/01/2001 01:09:42.500	728008.06	4138337.05	2.96
06/01/2001 01:09:42.667	728008.08	4138337.07	2.96
06/01/2001 01:09:42.833	728008.11	4138337.09	2.99
06/01/2001 01:09:43.000	728008.13	4138337.11	3.07
06/01/2001 01:09:43.167	728008.16	4138337.12	2.99
06/01/2001 01:09:43.333	728008.18	4138337.14	3.01
06/01/2001 01:09:43.500	728008.21	4138337.15	2.96
06/01/2001 01:09:43.667	728008.24	4138337.17	2.96
06/01/2001 01:09:43.833	728008.27	4138337.19	2.99
06/01/2001 01:09:44.000	728008.30	4138337.20	3.10
06/01/2001 01:09:44.167	728008.33	4138337.23	2.93
06/01/2001 01:09:44.333	728008.37	4138337.26	2.99
06/01/2001 01:09:44.500	728008.41	4138337.28	2.99
06/01/2001 01:09:44.667	728008.45	4138337.31	2.96
06/01/2001 01:09:44.833	728008.49	4138337.34	2.99
06/01/2001 01:09:45.000	728008.53	4138337.36	2.93
06/01/2001 01:09:45.167	728008.58	4138337.39	2.96
06/01/2001 01:09:45.333	728008.64	4138337.43	2.93
06/01/2001 01:09:45.500	728008.69	4138337.46	2.91
06/01/2001 01:09:45.667	728008.75	4138337.49	2.93
06/01/2001 01:09:45.833	728008.80	4138337.52	2.96
06/01/2001 01:09:46.000	728008.86	4138337.55	2.93
06/01/2001 01:09:46.143	728008.91	4138337.59	2.96
06/01/2001 01:09:46.286	728008.97	4138337.63	2.96
06/01/2001 01:09:46.429	728009.03	4138337.67	2.93
06/01/2001 01:09:46.571	728009.09	4138337.71	2.93
06/01/2001 01:09:46.714	728009.15	4138337.76	2.93
06/01/2001 01:09:46.857	728009.20	4138337.80	2.96
06/01/2001 01:09:47.000	728009.26	4138337.84	2.96
06/01/2001 01:09:47.167	728009.34	4138337.90	2.96
06/01/2001 01:09:47.333	728009.41	4138337.96	2.96
06/01/2001 01:09:47.500	728009.48	4138338.02	2.96
06/01/2001 01:09:47.667	728009.56	4138338.09	2.96
06/01/2001 01:09:47.833	728009.63	4138338.15	2.96
06/01/2001 01:09:48.000	728009.71	4138338.21	2.93
06/01/2001 01:09:48.167	728009.78	4138338.30	2.93
06/01/2001 01:09:48.333	728009.86	4138338.40	2.93
06/01/2001 01:09:48.500	728009.93	4138338.49	2.93
06/01/2001 01:09:48.667	728010.00	4138338.58	2.91
06/01/2001 01:09:48.833	728010.08	4138338.67	2.91
06/01/2001 01:09:49.000	728010.15	4138338.77	2.99
06/01/2001 01:09:49.200	728010.25	4138338.89	2.88
06/01/2001 01:09:49.400	728010.35	4138339.02	2.88
06/01/2001 01:09:49.600	728010.45	4138339.14	2.90
06/01/2001 01:09:49.800	728010.55	4138339.27	2.82
06/01/2001 01:09:50.000	728010.65	4138339.40	2.88
06/01/2001 01:09:50.167	728010.73	4138339.51	2.79
06/01/2001 01:09:50.333	728010.82	4138339.62	2.82
06/01/2001 01:09:50.500	728010.91	4138339.74	2.88
06/01/2001 01:09:50.667	728011.00	4138339.85	2.85
06/01/2001 01:09:50.833	728011.09	4138339.97	2.82
06/01/2001 01:09:51.000	728011.18	4138340.08	2.82
06/01/2001 01:09:51.167	728011.27	4138340.19	2.79
06/01/2001 01:09:51.333	728011.37	4138340.29	2.82
06/01/2001 01:09:51.500	728011.46	4138340.40	2.79
06/01/2001 01:09:51.667	728011.55	4138340.51	2.79
06/01/2001 01:09:51.833	728011.65	4138340.62	2.77
06/01/2001 01:09:52.000	728011.74	4138340.73	2.77
06/01/2001 01:09:52.167	728011.85	4138340.83	2.77
06/01/2001 01:09:52.333	728011.95	4138340.93	2.74
06/01/2001 01:09:52.500	728012.05	4138341.04	2.74
06/01/2001 01:09:52.667	728012.16	4138341.14	2.77
06/01/2001 01:09:52.833	728012.26	4138341.24	2.71
06/01/2001 01:09:53.000	728012.37	4138341.35	2.71
06/01/2001 01:09:53.167	728012.48	4138341.44	2.74
06/01/2001 01:09:53.333	728012.60	4138341.53	2.71
06/01/2001 01:09:53.500	728012.71	4138341.63	2.65
06/01/2001 01:09:53.667	728012.83	4138341.72	2.65
06/01/2001 01:09:53.833	728012.94	4138341.81	2.65
06/01/2001 01:09:54.000	728013.06	4138341.90	2.65
06/01/2001 01:09:54.167	728013.17	4138341.99	2.63
06/01/2001 01:09:54.333	728013.28	4138342.07	2.62
06/01/2001 01:09:54.500	728013.40	4138342.16	2.35
06/01/2001 01:09:54.667	728013.51	4138342.24	2.36
06/01/2001 01:09:54.833	728013.63	4138342.33	2.58
06/01/2001 01:09:55.000	728013.74	4138342.41	2.57
06/01/2001 01:09:55.167	728013.86	4138342.49	2.60
06/01/2001 01:09:55.333	728013.99	4138342.56	2.57
06/01/2001 01:09:55.500	728014.11	4138342.64	2.57
06/01/2001 01:09:55.667	728014.24	4138342.71	2.57
06/01/2001 01:09:55.833	728014.36	4138342.79	2.55
06/01/2001 01:09:56.000	728014.49	4138342.86	2.55
06/01/2001 01:09:56.167	728014.62	4138342.93	2.55
06/01/2001 01:09:56.333	728014.75	4138342.99	2.55
06/01/2001 01:09:56.500	728014.88	4138343.06	2.55
06/01/2001 01:09:56.667	728015.00	4138343.12	2.52
06/01/2001 01:09:56.833	728015.13	4138343.19	2.52
06/01/2001 01:09:57.000	728015.26	4138343.25	2.55
06/01/2001 01:09:57.167	728015.39	4138343.31	2.55
06/01/2001 01:09:57.333	728015.52	4138343.37	2.55
06/01/2001 01:09:57.500	728015.65	4138343.43	2.55
06/01/2001 01:09:57.667	728015.78	4138343.49	2.52
06/01/2001 01:09:57.833	728015.91	4138343.55	2.52
06/01/2001 01:09:58.000	728016.03	4138343.61	2.52
06/01/2001 01:09:58.167	728016.17	4138343.65	2.52
06/01/2001 01:09:58.333	728016.30	4138343.70	2.52
06/01/2001 01:09:58.500	728016.43	4138343.75	2.52
06/01/2001 01:09:58.667	728016.56	4138343.79	2.55
06/01/2001 01:09:58.833	728016.69	4138343.84	2.55
06/01/2001 01:09:59.000	728016.82	4138343.88	2.55
06/01/2001 01:09:59.167	728016.96	4138343.92	2.55
06/01/2001 01:09:59.333	728017.09	4138343.96	2.52
06/01/2001 01:09:59.500	728017.23	4138344.00	2.52
06/01/2001 01:09:59.667	728017.37	4138344.04	2.52
06/01/2001 01:09:59.833	728017.50	4138344.08	2.46
06/01/2001 01:10:00.000	728017.64	4138344.12	2.43
06/01/2001 01:10:00.167	728017.77	4138344.14	2.44
06/01/2001 01:10:00.333	728017.90	4138344.16	2.44
06/01/2001 01:10:00.500	728018.03	4138344.18	2.44
06/01/2001 01:10:00.667	728018.16	4138344.20	2.44
06/01/2001 01:10:00.833	728018.29	4138344.22	2.44
06/01/2001 01:10:01.000	728018.42	4138344.24	2.41
06/01/2001 01:10:01.167	728018.56	4138344.25	2.41
06/01/2001 01:10:01.333	728018.69	4138344.25	2.41
06/01/2001 01:10:01.500	728018.82	4138344.26	2.41
06/01/2001 01:10:01.667	728018.96	4138344.27	2.41
06/01/2001 01:10:01.833	728019.09	4138344.28	2.58
06/01/2001 01:10:02.000	728019.22	4138344.28	2.60
06/01/2001 01:10:02.167	728019.35	4138344.28	2.60
06/01/2001 01:10:02.333	728019.47	4138344.27	2.60
06/01/2001 01:10:02.500	728019.60	4138344.27	2.60
06/01/2001 01:10:02.667	728019.72	4138344.26	2.60
06/01/2001 01:10:02.833	728019.85	4138344.26	2.60
06/01/2001 01:10:03.000	728019.97	4138344.25	2.62
06/01/2001 01:10:03.125	728020.06	4138344.23	2.60
06/01/2001 01:10:03.250	728020.14	4138344.21	2.62
06/01/2001 01:10:03.375	728020.23	4138344.18	2.62
06/01/2001 01:10:03.500	728020.32	4138344.16	2.62
06/01/2001 01:10:03.625	728020.40	4138344.14	2.60
06/01/2001 01:10:03.750	728020.49	4138344.12	2.60
06/01/2001 01:10:03.875	728020.57	4138344.10	2.58
06/01/2001 01:10:04.000	728020.66	4138344.08	2.60
06/01/2001 01:10:04.250	728020.83	4138344.02	2.60
06/01/2001 01:10:04.500	728021.00	4138343.97	2.60
06/01/2001 01:10:04.750	728021.17	4138343.92	2.60
06/01/2001 01:10:05.000	728021.33	4138343.87	2.60
06/01/2001 01:10:05.167	728021.44	4138343.82	2.60
06/01/2001 01:10:05.333	728021.54	4138343.77	2.58
06/01/2001 01:10:05.500	728021.65	4138343.72	2.60
06/01/2001 01:10:05.667	728021.75	4138343.67	2.60
06/01/2001 01:10:05.833	728021.86	4138343.62	2.60
06/01/2001 01:10:06.000	728021.96	4138343.57	2.60
06/01/2001 01:10:06.167	728022.05	4138343.51	2.60
06/01/2001 01:10:06.333	728022.14	4138343.44	2.60
06/01/2001 01:10:06.500	728022.23	4138343.37	2.60
06/01/2001 01:10:06.667	728022.32	4138343.31	2.58
06/01/2001 01:10:06.833	728022.41	4138343.24	2.58
06/01/2001 01:10:07.000	728022.49	4138343.17	2.60
06/01/2001 01:10:07.167	728022.57	4138343.10	2.60
06/01/2001 01:10:07.333	728022.65	4138343.03	2.60
06/01/2001 01:10:07.500	728022.73	4138342.96	2.60
06/01/2001 01:10:07.667	728022.81	4138342.89	2.60
06/01/2001 01:10:07.833	728022.89	4138342.82	2.60
06/01/2001 01:10:08.000	728022.97	4138342.75	2.60
06/01/2001 01:10:08.167	728023.03	4138342.67	2.60
06/01/2001 01:10:08.333	728023.10	4138342.59	2.62
06/01/2001 01:10:08.500	728023.17	4138342.51	2.62
06/01/2001 01:10:08.667	728023.23	4138342.44	2.60
06/01/2001 01:10:08.833	728023.30	4138342.36	2.62
06/01/2001 01:10:09.000	728023.36	4138342.28	2.63
06/01/2001 01:10:09.167	728023.42	4138342.20	2.63
06/01/2001 01:10:09.333	728023.47	4138342.13	2.63
06/01/2001 01:10:09.500	728023.53	4138342.05	2.65
06/01/2001 01:10:09.667	728023.58	4138341.97	2.65
06/01/2001 01:10:09.833	728023.63	4138341.89	2.65
06/01/2001 01:10:10.000	728023.69	4138341.81	2.68
06/01/2001 01:10:10.167	728023.73	4138341.72	2.65
06/01/2001 01:10:10.333	728023.77	4138341.63	2.68
06/01/2001 01:10:10.500	728023.81	4138341.54	2.68
06/01/2001 01:10:10.667	728023.85	4138341.45	2.68
06/01/2001 01:10:10.833	728023.89	4138341.36	2.65
06/01/2001 01:10:11.000	728023.93	4138341.27	2.65
06/01/2001 01:10:11.167	728023.96	4138341.18	2.65
06/01/2001 01:10:11.333	728023.98	4138341.09	2.71
06/01/2001 01:10:11.500	728024.01	4138341.00	2.71
06/01/2001 01:10:11.667	728024.04	4138340.90	2.71
06/01/2001 01:10:11.833	728024.06	4138340.81	2.71
06/01/2001 01:10:12.000	728024.09	4138340.72	2.71
06/01/2001 01:10:12.167	728024.10	4138340.63	2.71
06/01/2001 01:10:12.333	728024.11	4138340.53	2.71
06/01/2001 01:10:12.500	728024.12	4138340.44	2.74
06/01/2001 01:10:12.667	728024.13	4138340.34	2.74
06/01/2001 01:10:12.833	728024.14	4138340.25	2.74
06/01/2001 01:10:13.000	728024.15	4138340.15	2.74
06/01/2001 01:10:13.143	728024.16	4138340.06	2.77
06/01/2001 01:10:13.286	728024.16	4138339.98	2.74
06/01/2001 01:10:13.429	728024.17	4138339.89	2.74
06/01/2001 01:10:13.571	728024.18	4138339.80	2.74
06/01/2001 01:10:13.714	728024.18	4138339.72	2.77
06/01/2001 01:10:13.857	728024.19	4138339.63	2.77
06/01/2001 01:10:14.000	728024.20	4138339.54	2.77
06/01/2001 01:10:14.200	728024.20	4138339.41	2.77
06/01/2001 01:10:14.400	728024.20	4138339.28	2.77
06/01/2001 01:10:14.600	728024.20	4138339.15	2.77
06/01/2001 01:10:14.800	728024.20	4138339.03	2.82
06/01/2001 01:10:15.000	728024.20	4138338.90	2.79
06/01/2001 01:10:15.167	728024.19	4138338.78	2.79
06/01/2001 01:10:15.333	728024.19	4138338.67	2.79
06/01/2001 01:10:15.500	728024.18	4138338.55	2.82
06/01/2001 01:10:15.667	728024.18	4138338.44	2.79
06/01/2001 01:10:15.833	728024.17	4138338.33	2.82
06/01/2001 01:10:16.000	728024.16	4138338.21	2.79
06/01/2001 01:10:16.167	728024.15	4138338.09	2.79
06/01/2001 01:10:16.333	728024.14	4138337.98	2.82
06/01/2001 01:10:16.500	728024.12	4138337.86	2.82
06/01/2001 01:10:16.667	728024.11	4138337.74	2.79
06/01/2001 01:10:16.833	728024.10	4138337.63	2.82
06/01/2001 01:10:17.000	728024.08	4138337.51	2.82
06/01/2001 01:10:17.167	728024.07	4138337.38	2.82
06/01/2001 01:10:17.333	728024.05	4138337.26	2.82
06/01/2001 01:10:17.500	728024.03	4138337.13	2.82
06/01/2001 01:10:17.667	728024.01	4138337.00	2.82
06/01/2001 01:10:17.833	728024.00	4138336.87	2.82
06/01/2001 01:10:18.000	728023.98	4138336.75	2.82
06/01/2001 01:10:18.143	728023.96	4138336.64	2.82
06/01/2001 01:10:18.286	728023.95	4138336.53	2.82
06/01/2001 01:10:18.429	728023.93	4138336.42	2.85
06/01/2001 01:10:18.571	728023.91	4138336.31	2.82
06/01/2001 01:10:18.714	728023.90	4138336.21	2.82
06/01/2001 01:10:18.857	728023.88	4138336.10	2.96
06/01/2001 01:10:19.000	728023.86	4138335.99	2.82
06/01/2001 01:10:19.200	728023.84	4138335.83	2.85
06/01/2001 01:10:19.400	728023.81	4138335.67	2.82
06/01/2001 01:10:19.600	728023.79	4138335.51	2.91
06/01/2001 01:10:19.800	728023.76	4138335.35	2.82
06/01/2001 01:10:20.000	728023.74	4138335.19	2.88
06/01/2001 01:10:20.154	728023.72	4138335.11	2.88
06/01/2001 01:10:20.308	728023.70	4138335.02	2.82
06/01/2001 01:10:20.462	728023.68	4138334.93	2.82
06/01/2001 01:10:20.615	728023.67	4138334.84	2.85
06/01/2001 01:10:20.769	728023.65	4138334.75	2.82
06/01/2001 01:10:20.923	728023.63	4138334.66	2.82
06/01/2001 01:10:21.077	728023.61	4138334.57	2.82
06/01/2001 01:10:21.231	728023.59	4138334.48	2.84
06/01/2001 01:10:21.385	728023.57	4138334.39	2.84
06/01/2001 01:10:21.538	728023.56	4138334.30	2.82
06/01/2001 01:10:21.692	728023.54	4138334.21	2.82
06/01/2001 01:10:21.846	728023.52	4138334.12	2.82
06/01/2001 01:10:22.000	728023.50	4138334.03	2.79
06/01/2001 01:10:22.200	728023.47	4138333.84	2.79
06/01/2001 01:10:22.400	728023.44	4138333.66	2.79
06/01/2001 01:10:22.600	728023.41	4138333.47	2.80
06/01/2001 01:10:22.800	728023.38	4138333.28	2.80
06/01/2001 01:10:23.000	728023.35	4138333.10	2.83
06/01/2001 01:10:23.167	728023.33	4138332.94	2.77
06/01/2001 01:10:23.333	728023.31	4138332.79	2.77
06/01/2001 01:10:23.500	728023.29	4138332.63	2.74
06/01/2001 01:10:23.667	728023.27	4138332.48	2.74
06/01/2001 01:10:23.833	728023.25	4138332.32	2.71
06/01/2001 01:10:24.000	728023.23	4138332.17	2.71
06/01/2001 01:10:24.167	728023.21	4138332.02	2.68
06/01/2001 01:10:24.333	728023.19	4138331.87	2.68
06/01/2001 01:10:24.500	728023.17	4138331.72	2.65
06/01/2001 01:10:24.667	728023.15	4138331.57	2.65
06/01/2001 01:10:24.833	728023.13	4138331.42	2.65
06/01/2001 01:10:25.000	728023.11	4138331.27	2.62
06/01/2001 01:10:25.143	728023.11	4138331.14	2.62
06/01/2001 01:10:25.286	728023.10	4138331.02	2.60
06/01/2001 01:10:25.429	728023.09	4138330.89	2.60
06/01/2001 01:10:25.571	728023.08	4138330.77	2.60
06/01/2001 01:10:25.714	728023.07	4138330.64	2.58
06/01/2001 01:10:25.857	728023.06	4138330.52	2.57
06/01/2001 01:10:26.000	728023.05	4138330.39	2.58
06/01/2001 01:10:26.167	728023.04	4138330.24	2.57
06/01/2001 01:10:26.333	728023.03	4138330.10	2.55
06/01/2001 01:10:26.500	728023.02	4138329.95	2.55
06/01/2001 01:10:26.667	728023.01	4138329.80	2.55
06/01/2001 01:10:26.833	728023.00	4138329.65	2.52
06/01/2001 01:10:27.000	728022.99	4138329.51	2.52
06/01/2001 01:10:27.200	728022.98	4138329.33	2.52
06/01/2001 01:10:27.400	728022.98	4138329.15	2.52
06/01/2001 01:10:27.600	728022.98	4138328.97	2.52
06/01/2001 01:10:27.800	728022.98	4138328.79	2.49
06/01/2001 01:10:28.000	728022.97	4138328.61	2.52
06/01/2001 01:10:28.167	728022.97	4138328.47	2.52
06/01/2001 01:10:28.333	728022.96	4138328.32	2.52
06/01/2001 01:10:28.500	728022.96	4138328.17	2.49
06/01/2001 01:10:28.667	728022.95	4138328.02	2.49
06/01/2001 01:10:28.833	728022.95	4138327.87	2.49
06/01/2001 01:10:29.000	728022.94	4138327.73	2.46
